"order_id","order_date","customer_id","contact_name","product_id","product_name","category_id","unit_price","units_in_stock","units_on_order","reorder_level","discontinued","order_id-2","product_id-2","unit_price-2","quantity","discount","employee_id","birth_date","hire_date","category_id-2","category_name","shipper_id","company_name"
10876,"1998-02-09","BONAP","Laurence Lebihan",46,"Spegesild",8,"12",95,0,0,0,10876,46,"12",21,"0",7,"1960-05-29","1994-01-02",8,"Seafood",3,"Federal Shipping"
10876,"1998-02-09","BONAP","Laurence Lebihan",64,"Wimmers gute Semmelknödel",5,"33.25",22,80,30,0,10876,64,"33.25",20,"0",7,"1960-05-29","1994-01-02",5,"Grains/Cereals",3,"Federal Shipping"
10877,"1998-02-09","RICAR","Janete Limeira",16,"Pavlova",3,"17.45",29,0,10,0,10877,16,"17.45",30,"0.25",1,"1948-12-08","1992-05-01",3,"Confections",1,"Speedy Express"
10877,"1998-02-09","RICAR","Janete Limeira",18,"Carnarvon Tigers",8,"62.5",42,0,0,0,10877,18,"62.5",25,"0",1,"1948-12-08","1992-05-01",8,"Seafood",1,"Speedy Express"
10878,"1998-02-10","QUICK","Horst Kloss",20,"Sir Rodney's Marmalade",3,"81",40,0,0,0,10878,20,"81",20,"0.05",4,"1937-09-19","1993-05-03",3,"Confections",1,"Speedy Express"
10879,"1998-02-10","WILMK","Matti Karttunen",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10879,40,"18.4",12,"0",3,"1963-08-30","1992-04-01",8,"Seafood",3,"Federal Shipping"
10879,"1998-02-10","WILMK","Matti Karttunen",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10879,65,"21.05",10,"0",3,"1963-08-30","1992-04-01",2,"Condiments",3,"Federal Shipping"
10879,"1998-02-10","WILMK","Matti Karttunen",76,"Lakkalikööri",1,"18",57,0,20,0,10879,76,"18",10,"0",3,"1963-08-30","1992-04-01",1,"Beverages",3,"Federal Shipping"
10880,"1998-02-10","FOLKO","Maria Larsson",23,"Tunnbröd",5,"9",61,0,25,0,10880,23,"9",30,"0.2",7,"1960-05-29","1994-01-02",5,"Grains/Cereals",1,"Speedy Express"
10880,"1998-02-10","FOLKO","Maria Larsson",61,"Sirop d'érable",2,"28.5",113,0,25,0,10880,61,"28.5",30,"0.2",7,"1960-05-29","1994-01-02",2,"Condiments",1,"Speedy Express"
10880,"1998-02-10","FOLKO","Maria Larsson",70,"Outback Lager",1,"15",15,10,30,0,10880,70,"15",50,"0.2",7,"1960-05-29","1994-01-02",1,"Beverages",1,"Speedy Express"
10881,"1998-02-11","CACTU","Patricio Simpson",73,"Röd Kaviar",8,"15",101,0,5,0,10881,73,"15",10,"0",4,"1937-09-19","1993-05-03",8,"Seafood",1,"Speedy Express"
10882,"1998-02-11","SAVEA","Jose Pavarotti",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10882,42,"14",25,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",3,"Federal Shipping"
10882,"1998-02-11","SAVEA","Jose Pavarotti",49,"Maxilaku",3,"20",10,60,15,0,10882,49,"20",20,"0.15",4,"1937-09-19","1993-05-03",3,"Confections",3,"Federal Shipping"
10882,"1998-02-11","SAVEA","Jose Pavarotti",54,"Tourtière",6,"7.45",21,0,10,0,10882,54,"7.45",32,"0.15",4,"1937-09-19","1993-05-03",6,"Meat/Poultry",3,"Federal Shipping"
10883,"1998-02-12","LONEP","Fran Wilson",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10883,24,"4.5",8,"0",8,"1958-01-09","1994-03-05",1,"Beverages",3,"Federal Shipping"
10884,"1998-02-12","LETSS","Jaime Yorres",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10884,21,"10",40,"0.05",4,"1937-09-19","1993-05-03",3,"Confections",2,"United Package"
10884,"1998-02-12","LETSS","Jaime Yorres",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10884,56,"38",21,"0.05",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10884,"1998-02-12","LETSS","Jaime Yorres",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10884,65,"21.05",12,"0.05",4,"1937-09-19","1993-05-03",2,"Condiments",2,"United Package"
10885,"1998-02-12","SUPRD","Pascale Cartrain",2,"Chang",1,"19",17,40,25,1,10885,2,"19",20,"0",6,"1963-07-02","1993-10-17",1,"Beverages",3,"Federal Shipping"
10885,"1998-02-12","SUPRD","Pascale Cartrain",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10885,24,"4.5",12,"0",6,"1963-07-02","1993-10-17",1,"Beverages",3,"Federal Shipping"
10885,"1998-02-12","SUPRD","Pascale Cartrain",70,"Outback Lager",1,"15",15,10,30,0,10885,70,"15",30,"0",6,"1963-07-02","1993-10-17",1,"Beverages",3,"Federal Shipping"
10885,"1998-02-12","SUPRD","Pascale Cartrain",77,"Original Frankfurter grüne Soße",2,"13",32,0,15,0,10885,77,"13",25,"0",6,"1963-07-02","1993-10-17",2,"Condiments",3,"Federal Shipping"
10886,"1998-02-13","HANAR","Mario Pontes",10,"Ikura",8,"31",31,0,0,0,10886,10,"31",70,"0",1,"1948-12-08","1992-05-01",8,"Seafood",1,"Speedy Express"
10886,"1998-02-13","HANAR","Mario Pontes",31,"Gorgonzola Telino",4,"12.5",0,70,20,0,10886,31,"12.5",35,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",1,"Speedy Express"
10886,"1998-02-13","HANAR","Mario Pontes",77,"Original Frankfurter grüne Soße",2,"13",32,0,15,0,10886,77,"13",40,"0",1,"1948-12-08","1992-05-01",2,"Condiments",1,"Speedy Express"
10887,"1998-02-13","GALED","Eduardo Saavedra",25,"NuNuCa Nuß-Nougat-Creme",3,"14",76,0,30,0,10887,25,"14",5,"0",8,"1958-01-09","1994-03-05",3,"Confections",3,"Federal Shipping"
10888,"1998-02-16","GODOS","José Pedro Freyre",2,"Chang",1,"19",17,40,25,1,10888,2,"19",20,"0",1,"1948-12-08","1992-05-01",1,"Beverages",2,"United Package"
10888,"1998-02-16","GODOS","José Pedro Freyre",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10888,68,"12.5",18,"0",1,"1948-12-08","1992-05-01",3,"Confections",2,"United Package"
10889,"1998-02-16","RATTC","Paula Wilson",11,"Queso Cabrales",4,"21",22,30,30,0,10889,11,"21",40,"0",9,"1966-01-27","1994-11-15",4,"Dairy Products",3,"Federal Shipping"
10889,"1998-02-16","RATTC","Paula Wilson",38,"Côte de Blaye",1,"263.5",17,0,15,0,10889,38,"263.5",40,"0",9,"1966-01-27","1994-11-15",1,"Beverages",3,"Federal Shipping"
10890,"1998-02-16","DUMON","Janine Labrune",17,"Alice Mutton",6,"39",0,0,0,1,10890,17,"39",15,"0",7,"1960-05-29","1994-01-02",6,"Meat/Poultry",1,"Speedy Express"
10890,"1998-02-16","DUMON","Janine Labrune",34,"Sasquatch Ale",1,"14",111,0,15,0,10890,34,"14",10,"0",7,"1960-05-29","1994-01-02",1,"Beverages",1,"Speedy Express"
10890,"1998-02-16","DUMON","Janine Labrune",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10890,41,"9.65",14,"0",7,"1960-05-29","1994-01-02",8,"Seafood",1,"Speedy Express"
10891,"1998-02-17","LEHMS","Renate Messner",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10891,30,"25.89",15,"0.05",7,"1960-05-29","1994-01-02",8,"Seafood",2,"United Package"
10892,"1998-02-17","MAISD","Catherine Dewey",59,"Raclette Courdavault",4,"55",79,0,0,0,10892,59,"55",40,"0.05",4,"1937-09-19","1993-05-03",4,"Dairy Products",2,"United Package"
10893,"1998-02-18","KOENE","Philip Cramer",8,"Northwoods Cranberry Sauce",2,"40",6,0,0,0,10893,8,"40",30,"0",9,"1966-01-27","1994-11-15",2,"Condiments",2,"United Package"
10893,"1998-02-18","KOENE","Philip Cramer",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10893,24,"4.5",10,"0",9,"1966-01-27","1994-11-15",1,"Beverages",2,"United Package"
10893,"1998-02-18","KOENE","Philip Cramer",29,"Thüringer Rostbratwurst",6,"123.79",0,0,0,1,10893,29,"123.79",24,"0",9,"1966-01-27","1994-11-15",6,"Meat/Poultry",2,"United Package"
10893,"1998-02-18","KOENE","Philip Cramer",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10893,30,"25.89",35,"0",9,"1966-01-27","1994-11-15",8,"Seafood",2,"United Package"
10893,"1998-02-18","KOENE","Philip Cramer",36,"Inlagd Sill",8,"19",112,0,20,0,10893,36,"19",20,"0",9,"1966-01-27","1994-11-15",8,"Seafood",2,"United Package"
10894,"1998-02-18","SAVEA","Jose Pavarotti",13,"Konbu",8,"6",24,0,5,0,10894,13,"6",28,"0.05",1,"1948-12-08","1992-05-01",8,"Seafood",1,"Speedy Express"
10894,"1998-02-18","SAVEA","Jose Pavarotti",69,"Gudbrandsdalsost",4,"36",26,0,15,0,10894,69,"36",50,"0.05",1,"1948-12-08","1992-05-01",4,"Dairy Products",1,"Speedy Express"
10894,"1998-02-18","SAVEA","Jose Pavarotti",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10894,75,"7.75",120,"0.05",1,"1948-12-08","1992-05-01",1,"Beverages",1,"Speedy Express"
10895,"1998-02-18","ERNSH","Roland Mendel",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10895,24,"4.5",110,"0",3,"1963-08-30","1992-04-01",1,"Beverages",1,"Speedy Express"
10895,"1998-02-18","ERNSH","Roland Mendel",39,"Chartreuse verte",1,"18",69,0,5,0,10895,39,"18",45,"0",3,"1963-08-30","1992-04-01",1,"Beverages",1,"Speedy Express"
10895,"1998-02-18","ERNSH","Roland Mendel",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10895,40,"18.4",91,"0",3,"1963-08-30","1992-04-01",8,"Seafood",1,"Speedy Express"
10895,"1998-02-18","ERNSH","Roland Mendel",60,"Camembert Pierrot",4,"34",19,0,0,0,10895,60,"34",100,"0",3,"1963-08-30","1992-04-01",4,"Dairy Products",1,"Speedy Express"
10896,"1998-02-19","MAISD","Catherine Dewey",45,"Rogede sild",8,"9.5",5,70,15,0,10896,45,"9.5",15,"0",7,"1960-05-29","1994-01-02",8,"Seafood",3,"Federal Shipping"
10896,"1998-02-19","MAISD","Catherine Dewey",56,"Gnocchi di nonna Alice",5,"38",21,10,30,0,10896,56,"38",16,"0",7,"1960-05-29","1994-01-02",5,"Grains/Cereals",3,"Federal Shipping"
10897,"1998-02-19","HUNGO","Patricia McKenna",29,"Thüringer Rostbratwurst",6,"123.79",0,0,0,1,10897,29,"123.79",80,"0",3,"1963-08-30","1992-04-01",6,"Meat/Poultry",2,"United Package"
10897,"1998-02-19","HUNGO","Patricia McKenna",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10897,30,"25.89",36,"0",3,"1963-08-30","1992-04-01",8,"Seafood",2,"United Package"
10898,"1998-02-20","OCEAN","Yvonne Moncada",13,"Konbu",8,"6",24,0,5,0,10898,13,"6",5,"0",4,"1937-09-19","1993-05-03",8,"Seafood",2,"United Package"
10899,"1998-02-20","LILAS","Carlos González",39,"Chartreuse verte",1,"18",69,0,5,0,10899,39,"18",8,"0.15",5,"1955-03-04","1993-10-17",1,"Beverages",3,"Federal Shipping"
10900,"1998-02-20","WELLI","Paula Parente",70,"Outback Lager",1,"15",15,10,30,0,10900,70,"15",3,"0.25",1,"1948-12-08","1992-05-01",1,"Beverages",2,"United Package"
10901,"1998-02-23","HILAA","Carlos Hernández",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10901,41,"9.65",30,"0",4,"1937-09-19","1993-05-03",8,"Seafood",1,"Speedy Express"
10901,"1998-02-23","HILAA","Carlos Hernández",71,"Flotemysost",4,"21.5",26,0,0,0,10901,71,"21.5",30,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",1,"Speedy Express"
10902,"1998-02-23","FOLKO","Maria Larsson",55,"Pâté chinois",6,"24",115,0,20,0,10902,55,"24",30,"0.15",1,"1948-12-08","1992-05-01",6,"Meat/Poultry",1,"Speedy Express"
10902,"1998-02-23","FOLKO","Maria Larsson",62,"Tarte au sucre",3,"49.3",17,0,0,0,10902,62,"49.3",6,"0.15",1,"1948-12-08","1992-05-01",3,"Confections",1,"Speedy Express"
10903,"1998-02-24","HANAR","Mario Pontes",13,"Konbu",8,"6",24,0,5,0,10903,13,"6",40,"0",3,"1963-08-30","1992-04-01",8,"Seafood",3,"Federal Shipping"
10903,"1998-02-24","HANAR","Mario Pontes",65,"Louisiana Fiery Hot Pepper Sauce",2,"21.05",76,0,0,0,10903,65,"21.05",21,"0",3,"1963-08-30","1992-04-01",2,"Condiments",3,"Federal Shipping"
10903,"1998-02-24","HANAR","Mario Pontes",68,"Scottish Longbreads",3,"12.5",6,10,15,0,10903,68,"12.5",20,"0",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10904,"1998-02-24","WHITC","Karl Jablonski",58,"Escargots de Bourgogne",8,"13.25",62,0,20,0,10904,58,"13.25",15,"0",3,"1963-08-30","1992-04-01",8,"Seafood",3,"Federal Shipping"
10904,"1998-02-24","WHITC","Karl Jablonski",62,"Tarte au sucre",3,"49.3",17,0,0,0,10904,62,"49.3",35,"0",3,"1963-08-30","1992-04-01",3,"Confections",3,"Federal Shipping"
10905,"1998-02-24","WELLI","Paula Parente",1,"Chai",1,"18",39,0,10,1,10905,1,"18",20,"0.05",9,"1966-01-27","1994-11-15",1,"Beverages",2,"United Package"
10906,"1998-02-25","WOLZA","Zbyszek Piestrzeniewicz",61,"Sirop d'érable",2,"28.5",113,0,25,0,10906,61,"28.5",15,"0",4,"1937-09-19","1993-05-03",2,"Condiments",3,"Federal Shipping"
10907,"1998-02-25","SPECD","Dominique Perrier",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10907,75,"7.75",14,"0",6,"1963-07-02","1993-10-17",1,"Beverages",3,"Federal Shipping"
10908,"1998-02-26","REGGC","Maurizio Moroni",7,"Uncle Bob's Organic Dried Pears",7,"30",15,0,10,0,10908,7,"30",20,"0.05",4,"1937-09-19","1993-05-03",7,"Produce",2,"United Package"
10908,"1998-02-26","REGGC","Maurizio Moroni",52,"Filo Mix",5,"7",38,0,25,0,10908,52,"7",14,"0.05",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10909,"1998-02-26","SANTG","Jonas Bergulfsen",7,"Uncle Bob's Organic Dried Pears",7,"30",15,0,10,0,10909,7,"30",12,"0",1,"1948-12-08","1992-05-01",7,"Produce",2,"United Package"
10909,"1998-02-26","SANTG","Jonas Bergulfsen",16,"Pavlova",3,"17.45",29,0,10,0,10909,16,"17.45",15,"0",1,"1948-12-08","1992-05-01",3,"Confections",2,"United Package"
10909,"1998-02-26","SANTG","Jonas Bergulfsen",41,"Jack's New England Clam Chowder",8,"9.65",85,0,10,0,10909,41,"9.65",5,"0",1,"1948-12-08","1992-05-01",8,"Seafood",2,"United Package"
10910,"1998-02-26","WILMK","Matti Karttunen",19,"Teatime Chocolate Biscuits",3,"9.2",25,0,5,0,10910,19,"9.2",12,"0",1,"1948-12-08","1992-05-01",3,"Confections",3,"Federal Shipping"
10910,"1998-02-26","WILMK","Matti Karttunen",49,"Maxilaku",3,"20",10,60,15,0,10910,49,"20",10,"0",1,"1948-12-08","1992-05-01",3,"Confections",3,"Federal Shipping"
10910,"1998-02-26","WILMK","Matti Karttunen",61,"Sirop d'érable",2,"28.5",113,0,25,0,10910,61,"28.5",5,"0",1,"1948-12-08","1992-05-01",2,"Condiments",3,"Federal Shipping"
10911,"1998-02-26","GODOS","José Pedro Freyre",1,"Chai",1,"18",39,0,10,1,10911,1,"18",10,"0",3,"1963-08-30","1992-04-01",1,"Beverages",1,"Speedy Express"
10911,"1998-02-26","GODOS","José Pedro Freyre",17,"Alice Mutton",6,"39",0,0,0,1,10911,17,"39",12,"0",3,"1963-08-30","1992-04-01",6,"Meat/Poultry",1,"Speedy Express"
10911,"1998-02-26","GODOS","José Pedro Freyre",67,"Laughing Lumberjack Lager",1,"14",52,0,10,0,10911,67,"14",15,"0",3,"1963-08-30","1992-04-01",1,"Beverages",1,"Speedy Express"
10912,"1998-02-26","HUNGO","Patricia McKenna",11,"Queso Cabrales",4,"21",22,30,30,0,10912,11,"21",40,"0.25",2,"1952-02-19","1992-08-14",4,"Dairy Products",2,"United Package"
10912,"1998-02-26","HUNGO","Patricia McKenna",29,"Thüringer Rostbratwurst",6,"123.79",0,0,0,1,10912,29,"123.79",60,"0.25",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",2,"United Package"
10913,"1998-02-26","QUEEN","Lúcia Carvalho",4,"Chef Anton's Cajun Seasoning",2,"22",53,0,0,0,10913,4,"22",30,"0.25",4,"1937-09-19","1993-05-03",2,"Condiments",1,"Speedy Express"
10913,"1998-02-26","QUEEN","Lúcia Carvalho",33,"Geitost",4,"2.5",112,0,20,0,10913,33,"2.5",40,"0.25",4,"1937-09-19","1993-05-03",4,"Dairy Products",1,"Speedy Express"
10913,"1998-02-26","QUEEN","Lúcia Carvalho",58,"Escargots de Bourgogne",8,"13.25",62,0,20,0,10913,58,"13.25",15,"0",4,"1937-09-19","1993-05-03",8,"Seafood",1,"Speedy Express"
10914,"1998-02-27","QUEEN","Lúcia Carvalho",71,"Flotemysost",4,"21.5",26,0,0,0,10914,71,"21.5",25,"0",6,"1963-07-02","1993-10-17",4,"Dairy Products",1,"Speedy Express"
10915,"1998-02-27","TORTU","Miguel Angel Paolino",17,"Alice Mutton",6,"39",0,0,0,1,10915,17,"39",10,"0",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",2,"United Package"
10915,"1998-02-27","TORTU","Miguel Angel Paolino",33,"Geitost",4,"2.5",112,0,20,0,10915,33,"2.5",30,"0",2,"1952-02-19","1992-08-14",4,"Dairy Products",2,"United Package"
10915,"1998-02-27","TORTU","Miguel Angel Paolino",54,"Tourtière",6,"7.45",21,0,10,0,10915,54,"7.45",10,"0",2,"1952-02-19","1992-08-14",6,"Meat/Poultry",2,"United Package"
10916,"1998-02-27","RANCH","Sergio Gutiérrez",16,"Pavlova",3,"17.45",29,0,10,0,10916,16,"17.45",6,"0",1,"1948-12-08","1992-05-01",3,"Confections",2,"United Package"
10916,"1998-02-27","RANCH","Sergio Gutiérrez",32,"Mascarpone Fabioli",4,"32",9,40,25,0,10916,32,"32",6,"0",1,"1948-12-08","1992-05-01",4,"Dairy Products",2,"United Package"
10916,"1998-02-27","RANCH","Sergio Gutiérrez",57,"Ravioli Angelo",5,"19.5",36,0,20,0,10916,57,"19.5",20,"0",1,"1948-12-08","1992-05-01",5,"Grains/Cereals",2,"United Package"
10917,"1998-03-02","ROMEY","Alejandra Camino",30,"Nord-Ost Matjeshering",8,"25.89",10,0,15,0,10917,30,"25.89",1,"0",4,"1937-09-19","1993-05-03",8,"Seafood",2,"United Package"
10917,"1998-03-02","ROMEY","Alejandra Camino",60,"Camembert Pierrot",4,"34",19,0,0,0,10917,60,"34",10,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",2,"United Package"
10918,"1998-03-02","BOTTM","Elizabeth Lincoln",1,"Chai",1,"18",39,0,10,1,10918,1,"18",60,"0.25",3,"1963-08-30","1992-04-01",1,"Beverages",3,"Federal Shipping"
10918,"1998-03-02","BOTTM","Elizabeth Lincoln",60,"Camembert Pierrot",4,"34",19,0,0,0,10918,60,"34",25,"0.25",3,"1963-08-30","1992-04-01",4,"Dairy Products",3,"Federal Shipping"
10919,"1998-03-02","LINOD","Felipe Izquierdo",16,"Pavlova",3,"17.45",29,0,10,0,10919,16,"17.45",24,"0",2,"1952-02-19","1992-08-14",3,"Confections",2,"United Package"
10919,"1998-03-02","LINOD","Felipe Izquierdo",25,"NuNuCa Nuß-Nougat-Creme",3,"14",76,0,30,0,10919,25,"14",24,"0",2,"1952-02-19","1992-08-14",3,"Confections",2,"United Package"
10919,"1998-03-02","LINOD","Felipe Izquierdo",40,"Boston Crab Meat",8,"18.4",123,0,30,0,10919,40,"18.4",20,"0",2,"1952-02-19","1992-08-14",8,"Seafood",2,"United Package"
10920,"1998-03-03","AROUT","Thomas Hardy",50,"Valkoinen suklaa",3,"16.25",65,0,30,0,10920,50,"16.25",24,"0",4,"1937-09-19","1993-05-03",3,"Confections",2,"United Package"
10921,"1998-03-03","VAFFE","Palle Ibsen",35,"Steeleye Stout",1,"18",20,0,15,0,10921,35,"18",10,"0",1,"1948-12-08","1992-05-01",1,"Beverages",1,"Speedy Express"
10921,"1998-03-03","VAFFE","Palle Ibsen",63,"Vegie-spread",2,"43.9",24,0,5,0,10921,63,"43.9",40,"0",1,"1948-12-08","1992-05-01",2,"Condiments",1,"Speedy Express"
10922,"1998-03-03","HANAR","Mario Pontes",17,"Alice Mutton",6,"39",0,0,0,1,10922,17,"39",15,"0",5,"1955-03-04","1993-10-17",6,"Meat/Poultry",3,"Federal Shipping"
10922,"1998-03-03","HANAR","Mario Pontes",24,"Guaraná Fantástica",1,"4.5",20,0,0,1,10922,24,"4.5",35,"0",5,"1955-03-04","1993-10-17",1,"Beverages",3,"Federal Shipping"
10923,"1998-03-03","LAMAI","Annette Roulet",42,"Singaporean Hokkien Fried Mee",5,"14",26,0,0,1,10923,42,"14",10,"0.2",7,"1960-05-29","1994-01-02",5,"Grains/Cereals",3,"Federal Shipping"
10923,"1998-03-03","LAMAI","Annette Roulet",43,"Ipoh Coffee",1,"46",17,10,25,0,10923,43,"46",10,"0.2",7,"1960-05-29","1994-01-02",1,"Beverages",3,"Federal Shipping"
10923,"1998-03-03","LAMAI","Annette Roulet",67,"Laughing Lumberjack Lager",1,"14",52,0,10,0,10923,67,"14",24,"0.2",7,"1960-05-29","1994-01-02",1,"Beverages",3,"Federal Shipping"
10924,"1998-03-04","BERGS","Christina Berglund",10,"Ikura",8,"31",31,0,0,0,10924,10,"31",20,"0.1",3,"1963-08-30","1992-04-01",8,"Seafood",2,"United Package"
10924,"1998-03-04","BERGS","Christina Berglund",28,"Rössle Sauerkraut",7,"45.6",26,0,0,1,10924,28,"45.6",30,"0.1",3,"1963-08-30","1992-04-01",7,"Produce",2,"United Package"
10924,"1998-03-04","BERGS","Christina Berglund",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10924,75,"7.75",6,"0",3,"1963-08-30","1992-04-01",1,"Beverages",2,"United Package"
10925,"1998-03-04","HANAR","Mario Pontes",36,"Inlagd Sill",8,"19",112,0,20,0,10925,36,"19",25,"0.15",3,"1963-08-30","1992-04-01",8,"Seafood",1,"Speedy Express"
10925,"1998-03-04","HANAR","Mario Pontes",52,"Filo Mix",5,"7",38,0,25,0,10925,52,"7",12,"0.15",3,"1963-08-30","1992-04-01",5,"Grains/Cereals",1,"Speedy Express"
10926,"1998-03-04","ANATR","Ana Trujillo",11,"Queso Cabrales",4,"21",22,30,30,0,10926,11,"21",2,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",3,"Federal Shipping"
10926,"1998-03-04","ANATR","Ana Trujillo",13,"Konbu",8,"6",24,0,5,0,10926,13,"6",10,"0",4,"1937-09-19","1993-05-03",8,"Seafood",3,"Federal Shipping"
10926,"1998-03-04","ANATR","Ana Trujillo",19,"Teatime Chocolate Biscuits",3,"9.2",25,0,5,0,10926,19,"9.2",7,"0",4,"1937-09-19","1993-05-03",3,"Confections",3,"Federal Shipping"
10926,"1998-03-04","ANATR","Ana Trujillo",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10926,72,"34.8",10,"0",4,"1937-09-19","1993-05-03",4,"Dairy Products",3,"Federal Shipping"
10927,"1998-03-05","LACOR","Daniel Tonini",20,"Sir Rodney's Marmalade",3,"81",40,0,0,0,10927,20,"81",5,"0",4,"1937-09-19","1993-05-03",3,"Confections",1,"Speedy Express"
10927,"1998-03-05","LACOR","Daniel Tonini",52,"Filo Mix",5,"7",38,0,25,0,10927,52,"7",5,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",1,"Speedy Express"
10927,"1998-03-05","LACOR","Daniel Tonini",76,"Lakkalikööri",1,"18",57,0,20,0,10927,76,"18",20,"0",4,"1937-09-19","1993-05-03",1,"Beverages",1,"Speedy Express"
10928,"1998-03-05","GALED","Eduardo Saavedra",47,"Zaanse koeken",3,"9.5",36,0,0,0,10928,47,"9.5",5,"0",1,"1948-12-08","1992-05-01",3,"Confections",1,"Speedy Express"
10928,"1998-03-05","GALED","Eduardo Saavedra",76,"Lakkalikööri",1,"18",57,0,20,0,10928,76,"18",5,"0",1,"1948-12-08","1992-05-01",1,"Beverages",1,"Speedy Express"
10929,"1998-03-05","FRANK","Peter Franken",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10929,21,"10",60,"0",6,"1963-07-02","1993-10-17",3,"Confections",1,"Speedy Express"
10929,"1998-03-05","FRANK","Peter Franken",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10929,75,"7.75",49,"0",6,"1963-07-02","1993-10-17",1,"Beverages",1,"Speedy Express"
10929,"1998-03-05","FRANK","Peter Franken",77,"Original Frankfurter grüne Soße",2,"13",32,0,15,0,10929,77,"13",15,"0",6,"1963-07-02","1993-10-17",2,"Condiments",1,"Speedy Express"
10930,"1998-03-06","SUPRD","Pascale Cartrain",21,"Sir Rodney's Scones",3,"10",3,40,5,0,10930,21,"10",36,"0",4,"1937-09-19","1993-05-03",3,"Confections",3,"Federal Shipping"
10930,"1998-03-06","SUPRD","Pascale Cartrain",27,"Schoggi Schokolade",3,"43.9",49,0,30,0,10930,27,"43.9",25,"0",4,"1937-09-19","1993-05-03",3,"Confections",3,"Federal Shipping"
10930,"1998-03-06","SUPRD","Pascale Cartrain",55,"Pâté chinois",6,"24",115,0,20,0,10930,55,"24",25,"0.2",4,"1937-09-19","1993-05-03",6,"Meat/Poultry",3,"Federal Shipping"
10930,"1998-03-06","SUPRD","Pascale Cartrain",58,"Escargots de Bourgogne",8,"13.25",62,0,20,0,10930,58,"13.25",30,"0.2",4,"1937-09-19","1993-05-03",8,"Seafood",3,"Federal Shipping"
10931,"1998-03-06","RICSU","Michael Holz",13,"Konbu",8,"6",24,0,5,0,10931,13,"6",42,"0.15",4,"1937-09-19","1993-05-03",8,"Seafood",2,"United Package"
10931,"1998-03-06","RICSU","Michael Holz",57,"Ravioli Angelo",5,"19.5",36,0,20,0,10931,57,"19.5",30,"0",4,"1937-09-19","1993-05-03",5,"Grains/Cereals",2,"United Package"
10932,"1998-03-06","BONAP","Laurence Lebihan",16,"Pavlova",3,"17.45",29,0,10,0,10932,16,"17.45",30,"0.1",8,"1958-01-09","1994-03-05",3,"Confections",1,"Speedy Express"
10932,"1998-03-06","BONAP","Laurence Lebihan",62,"Tarte au sucre",3,"49.3",17,0,0,0,10932,62,"49.3",14,"0.1",8,"1958-01-09","1994-03-05",3,"Confections",1,"Speedy Express"
10932,"1998-03-06","BONAP","Laurence Lebihan",72,"Mozzarella di Giovanni",4,"34.8",14,0,0,0,10932,72,"34.8",16,"0",8,"1958-01-09","1994-03-05",4,"Dairy Products",1,"Speedy Express"
10932,"1998-03-06","BONAP","Laurence Lebihan",75,"Rhönbräu Klosterbier",1,"7.75",125,0,25,0,10932,75,"7.75",20,"0.1",8,"1958-01-09","1994-03-05",1,"Beverages",1,"Speedy Express"
10933,"1998-03-06","ISLAT","Helen Bennett",53,"Perth Pasties",6,"32.8",0,0,0,1,10933,53,"32.8",2,"0",6,"1963-07-02","1993-10-17",6,"Meat/Poultry",3,"Federal Shipping"
